4.317353685426677856e+00,-1.481355233650455627e+00,-1.967129173519281293e+00,-1.257395438387845399e+00,-4.169429320622425550e+00,3.182567247888426376e+00,1.159882056761118649e-02,-2.062148950046585494e+00
5.184676886872122026e+00,-2.645193545849705341e+00,-2.588666302487443005e+00,6.661892310770695103e-01,-3.352165297748114448e+00,3.233713137251301717e+00,1.444310645702731488e+00,-1.245479482634532564e+00
1.091708038979416262e+00,-3.268829945690412964e-01,-1.497368491507087507e+00,3.534496640397854494e-01,-2.179863058438445744e+00,3.911964740163322851e-01,-1.184198475970042796e+00,-1.682636033925838825e+00
2.379108691044030000e+00,-3.611317994141305388e-02,-1.857244826144837768e+00,1.541835023748014573e-02,8.401334289465135774e-02,-1.056384655705392861e+00,-4.274682684875784067e-01,-8.870424599771544738e-01
4.135905322951936469e+00,-6.792327042097445755e-01,-2.708525215296046618e+00,-8.925513921116420835e-02,-3.361713278156741591e+00,3.249556534299748556e+00,1.137184996137684090e+00,-1.520575761535986725e+00
4.416377180873247710e-01,3.007898020994695387e-01,-1.699254542697842263e-01,1.163798105647075865e+00,-2.179718518077821132e-01,-1.759316904660913172e+00,-7.722872063252240737e-01,4.646870688747888334e-01
3.511795295035734288e+00,-5.060910387366426288e-01,-8.475590814848144028e-01,-1.672616645731176896e-03,-1.014615693693632581e+00,2.440506846006017805e-01,-1.576540412216074216e+00,-3.652147289137542274e-01
7.351858441462566507e-01,-1.181606731810484590e+00,-1.989718185342297163e+00,5.506954994566303219e-01,-3.452449262963016352e+00,2.035928511987268763e+00,-1.214570025117380103e+00,-8.985275846689243506e-01
3.638955440534729746e+00,-1.655306282195335488e+00,-2.376036060458951660e+00,5.446321535539165870e-01,-3.548898840616979466e+00,3.071355143989246361e+00,1.400267300068372522e+00,-1.230959780294550665e+00
-3.542939502186849277e-01,5.098092136427448962e-01,3.194723553452740172e-01,1.676969825295098193e+00,-4.469898253484348771e+00,5.102198605148929866e-01,1.365642642815515229e-01,3.393785034246314392e-01
6.763495786904301532e+00,-1.839767444345995706e+00,-8.266174867778020019e-01,1.748944124499912212e+00,-2.862028980662357558e+00,2.476174328820691883e+00,6.887876243673313192e-01,-2.625397753753177188e+00
7.659008150326715558e+00,-1.867291248858081287e+00,9.213263854588430446e-01,-2.110616108793125778e-02,-1.358304885920816441e+00,-2.867516527911815882e-01,4.794654396996945317e-02,-2.131228681570851435e+00
4.465672000624879345e+00,-6.763515633258775361e-01,6.642943793036873434e-02,1.319754869342923298e+00,-2.226742859518838547e+00,2.395524818432971936e-01,6.170872174806648625e-01,8.028354310680405059e-02
6.702733319769730969e+00,-1.940865039426989735e+00,2.482661757117923695e+00,-1.619710739429778057e+00,-1.795253653666838645e+00,-1.170058506559876754e+00,-4.923549305696090124e-03,-5.591083600842214896e-01
4.483296298075985398e+00,-7.536080765750944321e-01,-4.005593226336739282e-02,-5.807760197152466164e-01,3.546177416750032063e-01,-1.162441348260183860e+00,9.129854017102767560e-01,-5.060966716588610748e-01
3.655658767554609057e+00,-4.417337709457639927e-01,4.439438067460643178e-01,-1.224237429978797920e+00,-2.143282872048462906e+00,-1.368704475089558947e+00,-4.896027814985920990e-01,-1.296426970647660104e+00
4.501198989654362492e+00,-1.363657877992441980e+00,5.261610790816839689e-01,-1.994130223078934616e+00,-2.982836872536962058e+00,-6.110409268886963369e-02,-6.314988228236197987e-01,-1.482873361745327578e+00
6.239674490373553262e+00,-1.771630371814056693e+00,4.251269858425851034e+00,-1.442240131942641446e+00,-1.678708749857543703e+00,-1.979866552100770560e+00,-1.414081852683915508e-01,-1.315745130945152608e-01
7.384298973997895921e+00,-1.113177538691860091e+00,3.724175726139331566e+00,-1.156829014474629380e+00,-1.289243441286381131e+00,-1.022193574919987968e+00,7.596834932545647456e-01,-3.204199676535518515e-01
6.867465474654208535e+00,-2.072252892314498496e+00,-1.204443004570883824e+00,5.688109033062758169e-01,-3.228650050040037911e+00,2.585251623265171439e+00,7.676528474918590250e-01,-2.668408953069651091e+00
5.522333368515685237e+00,-1.261569700725828191e+00,2.125838494538008216e-01,2.964717550614520136e-01,-3.561700850828263487e+00,1.366532863839586387e+00,4.175058597438005004e-01,-2.668085018662504027e+00
5.025589227372801560e+00,-1.901598462300513326e+00,-1.880590430254120760e+00,1.792137176884390337e+00,-1.859849970567593491e+00,1.263288119496735140e+00,1.973503950271981111e+00,-2.514331548107402892e+00
3.930839507087489526e+00,5.185101654902514179e-01,1.119179268884102241e+00,-4.342430648458436293e-01,5.784180982400977111e-01,-2.116485520327000991e+00,1.780399120155009340e+00,1.322875701553755112e+00
3.678456140750920422e+00,-1.164834982926786777e+00,2.647680866727888382e+00,-8.302330107506072920e-01,-3.672346243103316255e+00,-1.591930247386144082e+00,-1.016304563687802975e+00,-8.011297595145443484e-01
6.789644653699118848e+00,-1.679766474573402002e+00,-2.360049064489506243e+00,4.595707874460129849e-01,-2.482836483007944572e+00,2.490436997012301479e+00,-3.465830842592339534e-01,-2.894046781851040251e+00
6.110936680528761045e+00,-1.016828706531839321e+00,5.517987232589188773e-01,6.083323454814114351e-02,-4.158744739965029247e+00,1.551618467758019593e+00,1.839875896467913385e+00,-1.301165869733281744e-01
4.452878092312637648e+00,-2.082186366799729793e+00,-1.996208891795036466e+00,2.611526046709163662e+00,-2.685949743523765587e+00,3.250095332965923234e+00,2.869450175438752915e+00,1.421766489794911437e-01
3.702378220122917618e+00,-6.446641771633367934e-01,3.174447875754454085e+00,-8.423048186402263271e-01,-3.790518575978681248e+00,-1.008672479842228409e+00,-8.046577673614762061e-01,-3.565458717875270578e-01
2.097915485982542627e+00,6.065447398465702022e-01,1.693279825567961527e+00,1.148664381358428743e+00,-3.758438773438775637e+00,-7.576364600939095029e-02,2.607162139027116021e-01,-1.093876953319962819e+00
4.967253383485106255e+00,6.075043367013431561e-02,4.499121541414106140e+00,-1.173043078291459596e+00,-2.845392823070637789e+00,-3.626647313846531606e-01,1.456674579259061367e-02,1.237162880900130268e+00
4.255029950279109130e+00,-1.902741233294062750e+00,-2.524999200327425530e+00,1.204178343737130952e+00,-3.067302308775704756e+00,2.092618520982306940e+00,-5.280677721152645526e-02,-9.737017519585619008e-01
6.036728080003850749e+00,-1.445908626030666166e+00,-2.045772969590290646e+00,1.126563324745008199e+00,-2.824354439344077594e+00,3.170350826192628535e+00,1.777677012727403083e+00,-1.812221263402793880e+00
1.112940311158612472e+00,6.919015404592280261e-01,3.530115377018660627e+00,4.330675272262355380e-01,-1.695462407987456066e+00,-3.981862945646224006e-01,-8.455582066524895968e-01,2.628949947324355385e+00
4.237292750847577949e+00,-1.568670145501389168e+00,6.329563292204046787e-01,-7.450521802552336759e-01,1.832089889424186158e+00,-2.432928223270972357e+00,-3.647951912665672314e-01,9.735781870114439407e-01
4.624835309993041932e+00,2.859802220583748111e-01,3.476051867734367917e+00,-1.837252443909338506e+00,-3.680292971659697265e+00,-3.653567849712530680e-01,-2.727566176738119297e-01,4.275538541038061968e-01
2.632643760031101898e+00,3.962681005039853099e-01,-1.471646986429826942e+00,2.816410132787929288e-01,3.287123153408008092e-01,-1.650696066152893771e+00,4.444692801345651589e-01,-1.567330539505178866e+00
4.131850765473304321e+00,5.760378744254989192e-01,-2.220090264706408245e+00,1.452014569191653726e+00,-1.819160770807143779e+00,1.063434510178175252e+00,2.966605338702194672e+00,-1.959798115919437533e+00
2.765597909693472189e+00,-9.888425746176118247e-01,3.894655946176505790e+00,-1.570360138501282199e+00,-2.420501833105916933e+00,-9.047363097805942722e-01,-1.562677452618547402e+00,3.239303306636691637e+00
4.215474632333956251e+00,-2.285933802310903540e-01,-1.683482340897841878e+00,6.883015863563166636e-01,-1.593953183716762201e+00,2.464740781147806425e-01,9.484699861570473622e-01,-1.644605870996880714e+00
2.686017562098122813e+00,-3.271969614544161242e-01,3.272774734366330485e+00,-1.964473745978752017e+00,-1.418704348766240741e+00,-2.297316171185021516e-01,-1.052726192037404696e+00,3.239290113894607970e+00
4.714675596584543271e+00,-8.367385207871249619e-01,2.740178752576664767e+00,-2.241681305848117312e+00,-2.768195771676018158e+00,-1.016841872127083324e+00,-7.205850730441883956e-01,8.487161677528588521e-01
4.503458912294821204e+00,-1.310552078761190453e-01,3.176373745209725374e+00,-6.863411132134372705e-01,6.613084129336467276e-01,-2.842397732706279712e+00,9.849012978861003687e-01,5.286031123308141400e-01
2.651090601639959576e+00,-5.171276112910221379e-01,-4.398530179479527846e-01,-1.421446946206615047e+00,-1.635742650294928380e+00,-1.058242322143228886e+00,-3.956066773745903209e-01,-1.181409218698111996e+00
2.289357391396455110e+00,5.572154850709046814e-01,1.972231064811142964e+00,3.902344658682557199e-01,-3.447262279727113243e-02,-1.249919752416140506e+00,-1.347089483011270628e-01,1.478221340085793090e+00
1.593409306602761921e+00,-9.430855891977842076e-02,3.588863965187734095e+00,4.251574183788350281e-01,-1.664458134001103540e+00,-1.327516621598294200e-01,-5.243552280246592812e-01,3.596232626338245808e+00
3.610012022021562572e+00,-3.099253078045491883e-01,-2.830542458741181377e+00,1.829411048239717008e+00,-4.127489579862630431e-01,1.536915757836731622e+00,4.949370903600533445e-01,-1.311378940891653189e+00
5.283815616550867844e+00,-1.660450003364487781e+00,2.620773124663488662e+00,-2.387531376995839949e+00,-2.845287963521095254e+00,-1.369319825313111805e+00,-1.537776983521308427e+00,4.113777930658097381e-01
5.304604997739992278e+00,-1.117816529499501721e+00,2.184429205332424129e+00,-2.483356306469619135e+00,-2.613473052326088730e+00,-1.523556114984284893e+00,-2.166587258332331345e+00,7.912885797922278863e-01
4.634743701959390449e+00,1.449498584389318223e-01,-1.386306444663626958e-01,1.032478076927796584e+00,-1.129384218727620182e+00,-2.066296615703608341e-01,-8.556193222921397445e-02,3.916632864561855332e-01
4.652439894373246787e+00,-3.229829383754875827e-01,1.476344298788425213e+00,-2.267334750476941885e+00,-3.969405727977691090e+00,-5.468508092620755212e-01,-9.552814882160846066e-01,-4.677873710840360633e-02
2.006361172176413632e+00,-1.242534573611568050e+00,5.429390013945587512e+00,-2.238023399458618279e+00,1.240140777371920411e+00,4.792442336131649272e-01,-3.780320133681124850e-01,1.614851937537811422e+00
4.521255156806548214e+00,-1.990315768567855192e+00,2.333166551853505410e+00,-1.483096342878359009e+00,-3.134963372037197882e+00,-2.372269386678790060e+00,-1.623793289440867982e+00,-4.719772271709914424e-01
5.494558232662769548e+00,-1.565844833570255723e+00,3.219262528685873370e+00,-2.262214205863824823e+00,-3.600127350012817917e+00,-1.896895360450773005e+00,-1.459611998459382498e+00,5.661897919629017562e-01
3.828457711820528964e+00,-7.130956885010437674e-01,4.401326724750748376e+00,-2.090709859182551700e+00,-2.772758473813911717e+00,-1.427271405931429316e+00,-1.545681157726134902e+00,2.451928031996768453e+00
2.028508097426188428e+00,6.423667357501161579e-01,1.229589685686697464e+00,-1.108196308051130341e+00,2.524443805407548869e+00,-2.535452802305369513e+00,1.547966241433574641e+00,1.867202017214264487e+00
5.221378328512501277e+00,-1.648997678901770847e+00,3.310058699675298755e+00,-1.801546353401070055e+00,-3.755186529146508523e+00,-1.726796944962595948e+00,-1.399374426124204929e+00,5.107791436283601882e-01
5.016194340925315132e+00,-1.444381943127816648e+00,2.349538035432256144e+00,-1.386361475898474804e+00,-3.856196652569260142e+00,-1.247450556282950540e+00,-1.181690836171036096e+00,-1.017362071257449818e+00
4.140789589230266188e+00,-2.768922971929530519e+00,-1.028449938399698116e+00,3.207521854259315353e-01,-3.069896090635600316e+00,8.250630130607432555e-01,-2.297083918306487560e-01,5.528392946298811284e-01
2.883904110047400327e+00,-3.408672483216815818e-01,-4.705160185882757973e-01,-1.433153977338002871e+00,-2.851492240979634385e+00,-4.431705168249917004e-01,-1.054151822095680480e+00,-1.979292313370160761e+00
4.142798332676682627e+00,-4.965065983044829045e-01,5.145251558072538423e+00,-8.229937747864394249e-01,-2.232271674452882326e+00,-1.659420989656202883e+00,-9.287085602263780437e-01,1.540374472591907740e+00
4.157895083978732309e+00,-1.123967476872856697e+00,3.198444565823293395e+00,-2.790764059083632453e+00,-1.032814876587515140e+00,-1.407779714720627684e+00,-1.469520562940220376e+00,2.893493717360160478e+00
4.862369800708507661e+00,7.154594059223312597e-01,3.809166584306873826e+00,-2.963087668972202327e+00,-2.081035047638863933e+00,-8.442287617106860598e-01,-1.191178852996679138e+00,1.953821813992661971e+00
4.778221583612237033e+00,-1.641940632299028868e+00,3.068144520840465184e+00,-1.094565157036624825e+00,-1.958399816939636162e+00,-2.012267633185903737e+00,-5.645550542475560318e-01,-4.466671583300821924e-01
2.649333327956703510e+00,-1.307715605762511446e+00,2.533773576220284429e+00,-1.548193884292710099e+00,-2.055728213664184789e+00,-2.219579567088742156e+00,-1.566263878725120851e+00,1.870340855614799347e+00
4.345543099774285878e+00,5.767146631190829265e-01,-2.388852274314817059e+00,2.215180515445300369e+00,-1.810739081584350485e+00,2.327571991360851467e+00,3.256398631356040685e+00,-1.376160940295210855e+00
1.657133474772418902e+00,3.636909547803313658e-01,3.996352101244726729e+00,-4.346681284905830056e-01,-3.218440313865584823e+00,6.027810585197771603e-02,-1.400030796003954414e+00,9.067865914975898889e-01
1.276176600042332021e+00,1.489308546967867408e-01,4.461726344046591741e+00,-6.672458381700251406e-01,-1.723317936300204911e+00,-1.432888670136440723e-01,-1.532644040092282722e+00,1.236984726324400929e+00
4.510947588375921136e+00,-9.871005302427160455e-01,3.178441612379535375e+00,-2.076379268495241348e+00,-1.708021651702356758e+00,-1.490980774430560096e+00,-1.789398348055240895e+00,2.208702234181538770e+00
-3.342149166543813277e-02,-7.702574392723172958e-02,3.352120845520648817e+00,-3.368058642225621457e-02,-2.116406191036628304e-01,6.000369340292529552e-01,-8.961200186862484651e-01,2.825055091255198825e+00
4.584262237372189297e+00,6.977785446242182887e-01,4.013391447146917201e+00,-1.713277342213932242e+00,-1.409920834186163763e+00,-3.203773107895637184e-01,-7.555348060063673543e-01,1.004826252343413495e+00
2.758351764592234634e+00,6.168377197414028901e-01,-6.990772304812716831e-01,-1.214818914778105885e+00,2.263592030663313104e-01,-1.268989640250933970e+00,-6.225264918682925641e-01,-7.452184004206919843e-01
1.227604298515160508e+00,-1.093607807998243087e-01,2.768371182133924524e+00,-1.710848293031761669e+00,-1.331249062814007900e+00,-1.426095173233196345e+00,-1.329032897164459603e+00,2.454042716315637751e+00
1.782301459793457887e+00,-5.373225990094300242e-01,2.758311624655023664e+00,-1.199158679594738874e+00,-3.282530866635869238e+00,-1.721632617576125623e+00,-1.346500342797446237e+00,1.457742831982611564e+00
2.133986660090839926e+00,-2.378097398775398663e-01,3.989051656357923914e+00,-1.414302545660491628e+00,-9.992999074232526979e-01,-1.065829129421473009e+00,-1.245560605407033172e+00,2.949869558326486896e+00
1.739841598189176830e+00,-1.788627898606029720e-01,-2.371870217256839108e+00,1.031728934066182823e+00,-3.103399742719957111e+00,3.023036467773242641e+00,-3.544225998583362507e-03,-5.534788216777538628e-01
2.056496811867047914e+00,5.767440840283752368e-02,4.551003761529611502e+00,-1.159182119143859602e+00,-2.255649234537791870e+00,1.680131450158920126e-01,-1.441915824152185444e+00,2.035030141541941173e+00
2.606960771428405099e+00,-1.770891857490846169e-02,-2.493026759858555097e-01,-7.905155603563794875e-01,-6.009434768656592984e-01,-1.377841001769417595e+00,-1.852603684279844343e+00,-1.187234622854409283e+00
1.039382788317031014e+00,-5.859098128168408470e-01,1.875779588404592468e+00,-1.401105640481387082e+00,-3.047305878278649960e+00,-1.698034742713056211e+00,-1.865088907676725416e+00,1.317631055139483198e+00
4.461223217000024555e+00,-7.534118692883220447e-01,-1.540702820477122037e+00,1.252159511078088094e+00,-6.996496877837942163e-01,1.336370830766591355e+00,1.808944932808718598e+00,-2.161026918646276329e-01
2.546632545072023746e+00,-1.905204405830734471e+00,-2.268933645023152756e+00,2.252325903690700404e+00,-2.876742524396544542e+00,2.549302026369237861e+00,7.805038735106274439e-01,-1.249612873994906170e+00
8.261874023725624960e-01,-1.353387359203954032e+00,2.259934053978278179e+00,-1.036100788477499535e+00,-3.513300710118631542e+00,-1.341345112893515212e+00,-1.425031571857277246e+00,1.932583825024694724e+00
5.706329168626803394e+00,-1.202424369850980890e+00,-2.215805949224101123e+00,-1.070241790724667297e+00,-4.137317278836003531e+00,3.374739726479885515e+00,-1.498246895828645453e-01,-2.629605602135043796e+00
8.581527132348412135e-01,2.661507399458692413e-01,-2.246612577388852561e+00,1.082078904378158679e+00,-2.658510473715827604e+00,1.386920309243174332e+00,-8.750904141847399842e-01,-1.455235784453263292e+00
1.419209728355726119e+00,8.179753620524493618e-01,3.836606300137097025e-01,-4.844528828617694627e-01,-4.007375499440685829e+00,-1.339451073626019451e+00,-1.567633935031486514e+00,-3.092007933038439238e-01
4.061387986625684121e+00,3.192933123644442484e-01,-3.051294206209069326e+00,3.346983460395450694e-01,8.502244867442466658e-01,2.213746600884826388e-01,7.722216559996891716e-01,-2.303414431653983407e-01
5.479280274523135041e+00,-1.936154001712005579e+00,-1.171110298617315637e+00,-5.883581967743441998e-01,-3.771126223698400892e+00,1.350299874043852100e+00,-1.071089743205594219e-01,-2.553686937693519621e+00
3.489955543853763498e+00,-8.657764680205727315e-01,-1.038043655361917950e-01,-2.247819575861404739e-01,-3.733059480521215612e+00,-8.177749449450737451e-01,-6.146700255922862288e-01,-1.966277616515949234e+00
3.199666055004434906e+00,-1.203842455026045810e+00,1.218200730677805987e+00,-1.616723196436105736e+00,-4.250707523467619708e+00,-6.539105401077159874e-01,-1.716617487870207404e+00,-1.003864089722358077e+00
1.597401801769524621e+00,-1.453887042444272915e+00,-2.307445605916167874e+00,1.628054700875896321e+00,-4.015541954415599690e+00,9.202055491264043985e-01,-7.038956522184757203e-01,-2.454803811979847372e-01
3.611210573681424396e+00,-1.177240633367244271e+00,2.972798704439859829e+00,-1.871233067039280051e+00,-2.804576987679738398e+00,-2.007349910804081539e+00,-1.476889885972227479e+00,1.649642847485638386e-01
2.224187321274914808e+00,-5.841044172254692413e-01,-1.713834472510687545e+00,8.368183128477578725e-01,-1.690827189323836688e+00,8.574450521258667468e-01,-2.127470220926924449e-01,-1.336776358771515572e+00
5.150347643754767946e-01,-1.752362719718101980e+00,8.580341889086269269e-01,-1.905872751977730983e+00,-1.254821292835741398e+00,-4.408757940688808330e-01,-1.851333644844288973e+00,8.749104324441852043e-01
4.884694039181360914e+00,-1.688339284920035821e+00,-1.025043627307452576e+00,3.281558191611964603e-01,-1.593308440881359145e+00,-7.646727358012228581e-01,3.231237003095269733e-01,-2.833770118851460573e+00
-1.315277061438142603e-01,-2.351870453885681889e-01,4.911785027513073526e-02,9.816113734716637451e-02,-1.555900603111374902e+00,-1.418560040049060778e+00,-9.848486273748533470e-01,3.871587213101979619e-01
6.003039110525394406e+00,-2.595948466165043725e-02,4.724221576272971568e+00,-2.341519222293924507e+00,5.195832120686925126e-01,-4.882928141417720025e-01,6.789875404016657567e-01,1.544729539876741775e+00
4.251401867940454160e+00,-1.953708483922158845e-01,4.448659286747258079e+00,-2.295598174854181384e+00,8.441937527485379178e-01,-1.335880988862462315e+00,3.487959539015073052e-01,2.247127015606579903e+00
6.070281663840704667e+00,-1.471723063846106516e-01,4.315962443780878566e+00,-1.568520616677698598e+00,-8.770761395950550376e-01,-1.161473594443977048e-02,1.392080898951279844e+00,6.368041314143118026e-01
3.397195080919083843e+00,2.731024982401405454e-01,3.065336754263404906e+00,-1.600394119394103587e+00,1.483694950594339979e+00,-1.651755025246228747e+00,2.397633297271630493e-01,8.569714664038985408e-01
3.530182841969322194e+00,-8.015359956495373694e-01,2.521399343306023777e+00,-1.883428172573617276e+00,-1.119169456823310371e+00,-9.220429221349525362e-01,-1.148561501067903334e+00,3.332008039126638010e+00
2.739740421090196776e+00,-9.172711292308368680e-01,-1.020696068796415501e+00,-2.454937099385353427e+00,-4.250841973592880407e+00,1.705173027716323730e+00,-7.224670059013739154e-01,-1.475723422931264572e+00
2.675435039625166045e+00,5.887172760885129863e-01,4.112215150176205647e+00,3.712396360823928543e-01,-2.005438219034349157e+00,-1.983129655847110540e+00,1.378483750707731326e-01,8.149761959707882419e-02
3.493433472225121239e+00,-4.095806513502215362e-01,3.988725098458252294e+00,-2.807431866584169100e+00,1.004024217782921502e+00,-1.127304937300374732e+00,-7.466397626234755509e-03,2.768553103202449961e+00
4.158498769043045051e+00,-6.019014436179879191e-01,4.662277090585158490e+00,-2.650156990787649214e+00,3.730529550629090862e-01,-7.652300767013302529e-01,-1.375904774017938925e-01,2.525028830664480139e+00
5.158889578793971253e+00,4.212545993725296811e-01,2.936765872327429694e+00,2.249802189606388225e+00,-1.822363109529869574e+00,-9.978845981717185953e-01,2.099532020883609018e+00,-2.758535942953395104e+00
7.954434768894459218e+00,-1.072636479640372897e+00,3.113720779083585466e+00,-8.964670142459443269e-01,-1.076918924308737147e+00,-4.729438901022232078e-01,1.872830120022656475e+00,2.765455758507293638e-01
5.012842288802220381e+00,-1.167947958136495767e+00,1.034776312088279103e-03,-2.568945338777716358e+00,-3.500173545685834942e+00,1.391450653435779283e-01,-4.532802210732450043e-01,-2.321056915363683526e+00
7.351024582249149120e+00,-5.260242650507461759e-01,3.400967750308286242e+00,-2.737898190076595739e+00,-2.306573781413796126e-02,-7.609548832990593592e-01,3.093542133836456598e-01,1.534665944441705232e+00
6.999532003994471729e+00,1.183619499858284616e-02,-4.872143724684161598e-02,-1.364901768390563985e+00,-1.813497137151817151e+00,2.026351995225069924e+00,5.388793894662774475e-01,-5.075609425025593424e-01
3.110644833157709233e+00,-3.267367310178441731e-01,2.736698692141314115e+00,-2.265460424085965929e+00,3.084137007803906538e+00,-1.648088473614974570e+00,9.347997578627191828e-01,2.590299097719655386e+00
4.197955781592126456e+00,-8.154018297431298024e-01,-1.509672803402101859e+00,-1.409813456630382822e+00,-3.801626865976648784e+00,2.688187749839753060e+00,-5.242383088551529069e-02,-2.337114010130066699e+00
2.319286012242655293e+00,-7.186972078177202850e-01,4.055001719925190429e+00,-1.758613479796837797e+00,3.380822579630702762e+00,-9.844638409469328444e-01,7.582211379700009024e-01,2.370213266541210118e+00
4.582399867484761025e+00,5.446064818340867753e-01,3.986326200588229618e+00,-1.649414685416738857e+00,-3.355548384256606287e+00,-7.147361368367332046e-01,-2.019697284678352578e-01,1.691714257235893637e+00
1.176207227411513623e+00,1.819709115709595926e+00,4.017666604893210369e+00,2.164210803996055588e-02,-1.509899133317189390e+00,1.217978680079936593e+00,-2.573086695528076784e-01,2.516983368791584130e+00
4.016956716506108194e+00,-3.019483990659567185e-01,3.877047360908831397e+00,-2.005917382466309906e+00,-2.914225554915268024e+00,-6.053109472063112895e-01,-1.329049285862644147e+00,3.008836962383043101e+00
2.074487842972715157e+00,-5.211607332629867306e-01,-2.732983367582091816e+00,2.124162524956319853e+00,2.851297055849534856e-01,-2.765834907813861238e-02,5.360254511215474249e-01,-5.903619871429248711e-01
5.126623910124484595e+00,-1.114842809960069125e+00,4.048618495982173826e+00,-2.510222472446952846e+00,-2.780124330466104077e+00,-1.028539675227171823e+00,-5.924199041379356601e-01,1.622360619930613979e+00
5.592117985229693389e+00,1.146097577115293475e+00,2.721676116559091252e+00,-2.820387867066364684e+00,-2.871857847854679680e+00,-3.013054491835016613e-01,-3.733390834753009813e-01,1.607448616974943567e+00
5.595623377075224170e+00,1.864210526148683877e+00,4.176706888962584685e+00,-2.139015853331910633e-01,-1.767072585995266953e+00,-5.147066520134243595e-01,1.178740274363171414e+00,1.676159263063792704e+00
